gender0,gender1,gender2,enrolled_university0,enrolled_university1,education_level0,education_level1,education_level2,education_level3,major_discipline0,major_discipline1,major_discipline2,major_discipline3,major_discipline4,company_type0,company_type1,company_type2,company_type3,company_type4,city_development_index,enrollee_id,city,relevent_experience,experience,last_new_job,training_hours,target,min_company_size,max_company_size,avg_company_size,is_avg_nan,avg_comp_size_cat
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,28673,city_103,1,21,1,20,1.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06774164904983797,15012,city_144,1,9,1,34,0.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,7610,city_21,1,21,2,31,1.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,12931,city_16,1,5,4,52,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22706974576414615,6502,city_102,1,5,1,326,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,29945,city_114,1,4,1,19,0.0,10000.0,20000.0,15000.0,False,8
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.266181893227541,14523,city_145,1,11,1,124,1.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5136919351666316,15470,city_157,0,11,2,18,1.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345263575053143,2485,city_136,0,21,5,4,0.0,500.0,999.0,749.5,False,5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,24355,city_114,1,18,4,122,0.0,1000.0,4999.0,2999.5,False,6
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,6407,city_114,1,7,2,82,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526343033903184,27786,city_100,0,4,0,37,0.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22706974576414615,15868,city_102,0,2,2,116,1.0,,,74.5,True,3
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1688283680865974,26755,city_149,0,1,0,27,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7228780819698046,10285,city_103,1,15,4,42,0.0,10.0,49.0,29.5,False,2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30896179987914196,18289,city_37,0,15,1,33,0.0,1000.0,4999.0,2999.5,False,6
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.095125519383102,13687,city_24,0,7,0,28,0.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,27535,city_16,0,12,0,42,0.0,,,74.5,True,3
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905797302223317,25850,city_67,0,3,2,17,1.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,12830,city_16,1,2,1,163,0.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,17967,city_103,1,4,1,58,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,12217,city_16,1,10,4,206,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,19215,city_160,0,10,1,57,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3071279202850388,27139,city_11,1,7,1,40,1.0,500.0,999.0,749.5,False,5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,32862,city_21,0,4,1,28,1.0,,,74.5,True,3
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784729847882968,24887,city_75,1,2,1,30,0.0,1.0,10.0,5.5,False,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,19378,city_160,1,12,1,34,0.0,10.0,49.0,29.5,False,2
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7011267198340703,29769,city_21,0,3,0,44,0.0,1000.0,4999.0,2999.5,False,6
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,18907,city_103,1,1,1,28,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28066098974882714,23572,city_57,1,21,0,154,0.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37893145468682216,7991,city_173,0,3,1,26,1.0,,,74.5,True,3
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836615899743117,6448,city_165,1,21,5,6,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1524499572635991,30878,city_91,0,10,1,32,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,4606,city_16,1,1,0,96,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,4367,city_103,1,14,1,70,1.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,27114,city_21,0,7,0,4,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.095125519383102,8023,city_90,1,9,4,86,0.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,3708,city_103,1,14,5,290,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,25403,city_103,1,2,1,168,0.0,100.0,500.0,300.0,False,4
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,20140,city_103,1,21,5,55,1.0,,,74.5,True,3
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7921249191576174,26455,city_146,1,6,1,42,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,19618,city_114,1,11,1,34,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.095125519383102,18497,city_90,0,2,1,16,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,31798,city_16,1,14,1,8,0.0,1000.0,4999.0,2999.5,False,6
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,30076,city_114,0,4,0,63,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,4302,city_103,1,6,1,21,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,4980,city_114,1,9,2,123,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22706974576414615,7951,city_102,1,10,4,292,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3071279202850388,15106,city_11,0,1,1,7,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3071279202850388,15211,city_11,1,8,1,23,1.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,17529,city_21,1,5,3,48,1.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7348004812771204,8852,city_133,1,4,1,188,0.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7228780819698046,1794,city_103,1,12,2,42,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017695358593159,13720,city_36,1,16,5,73,0.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,11292,city_103,1,21,5,156,1.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7011267198340703,24062,city_21,1,5,1,103,1.0,100.0,500.0,300.0,False,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30896179987914196,33188,city_105,0,1,1,15,0.0,,,74.5,True,3
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7011267198340703,22896,city_21,1,6,3,74,1.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,17781,city_103,1,17,1,39,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905797302223317,28433,city_67,1,12,1,96,0.0,500.0,999.0,749.5,False,5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42806668715581964,27490,city_71,1,21,5,70,0.0,1000.0,4999.0,2999.5,False,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,31489,city_16,1,16,0,4,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,21585,city_21,1,3,3,51,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,26674,city_103,1,18,2,6,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017695358593159,13870,city_36,1,9,2,68,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6409860278548088,24222,city_16,0,9,5,90,0.0,1000.0,4999.0,2999.5,False,6
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,24054,city_21,1,5,1,71,1.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28066098974882714,15241,city_57,1,9,2,4,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7228780819698046,14204,city_103,1,4,1,145,0.0,50.0,99.0,74.5,False,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905797302223317,18130,city_67,0,3,2,9,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,28603,city_103,1,10,4,26,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8784729847882968,23984,city_75,1,4,2,42,0.0,10000.0,20000.0,15000.0,False,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,26129,city_103,1,18,1,45,1.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345263575053143,16438,city_136,0,12,2,53,0.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,18892,city_103,1,15,2,166,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038718021299655715,3498,city_41,1,21,5,72,0.0,100.0,500.0,300.0,False,4
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.266181893227541,32720,city_145,1,21,3,135,1.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7011267198340703,4828,city_21,0,6,5,138,1.0,500.0,999.0,749.5,False,5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,29201,city_103,1,7,5,31,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,33126,city_103,1,21,5,25,0.0,10000.0,20000.0,15000.0,False,8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784729847882968,11950,city_75,1,2,1,28,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,24127,city_114,1,21,5,8,0.0,1.0,10.0,5.5,False,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,23157,city_103,0,4,1,32,0.0,50.0,99.0,74.5,False,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,18791,city_21,1,3,1,77,1.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905797302223317,2181,city_67,1,10,1,162,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,23931,city_103,0,10,0,53,0.0,,,74.5,True,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.22706974576414615,16466,city_102,1,13,1,12,0.0,10.0,49.0,29.5,False,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230926528433672,33358,city_159,1,7,1,6,1.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2434481565871453,17268,city_65,1,4,1,31,0.0,1.0,10.0,5.5,False,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655536440893067,31935,city_61,1,7,1,5,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7675573029231186,24091,city_123,1,13,5,66,1.0,1000.0,4999.0,2999.5,False,6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7228780819698046,6060,city_103,1,21,5,184,0.0,500.0,999.0,749.5,False,5
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.888561504501509,9337,city_126,1,5,1,4,0.0,,,74.5,True,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,21129,city_160,0,8,1,113,0.0,5000.0,9999.0,7499.5,False,7
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.495479644749529,3223,city_128,1,21,0,94,0.0,,,74.5,True,3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,28211,city_103,1,10,3,39,0.0,100.0,500.0,300.0,False,4
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7474456982043025,18999,city_83,0,2,1,61,0.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4563674972861354,21176,city_175,1,16,2,103,0.0,500.0,999.0,749.5,False,5
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,32958,city_160,1,20,1,7,0.0,10000.0,20000.0,15000.0,False,8
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,23835,city_103,0,3,2,28,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,25327,city_21,1,15,0,80,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,27678,city_103,1,3,2,11,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,23741,city_21,1,2,2,89,1.0,10.0,49.0,29.5,False,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,28820,city_21,1,4,1,32,1.0,100.0,500.0,300.0,False,4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,17500,city_16,1,5,1,19,0.0,50.0,99.0,74.5,False,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7228780819698046,14295,city_160,1,9,2,157,0.0,1.0,10.0,5.5,False,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,32617,city_103,1,4,0,110,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,893,city_114,1,20,5,90,0.0,1000.0,4999.0,2999.5,False,6
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,17725,city_103,1,8,1,80,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011267198340703,28991,city_21,1,7,1,17,1.0,100.0,500.0,300.0,False,4
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228780819698046,10175,city_103,1,21,4,20,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4563674972861354,1783,city_40,1,7,1,56,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720133144388013,14496,city_114,1,21,5,109,0.0,10000.0,20000.0,15000.0,False,8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409860278548088,9147,city_16,1,11,2,118,0.0,100.0,500.0,300.0,False,4
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2261528059670945,17370,city_19,0,2,1,72,1.0,,,74.5,True,3
